"","Q22_2","Q22_4","Q22_11","Q22_13","Q22_22","Q22_23","Q22_25","Q22_8","Q22_9","Q22_16","Q22_18","Q22_19","Q22_20","Q22_26","Q22_27","DLoC_SUM","Age","group","raw","percentile","n","m","md","sd","normValue"
"417",2.98521061452972,2.82279751543205,2.81707585610518,3.50360307318844,3.06791048866647,2.68196062859431,3.13108482327937,2.55157418975553,2.26728177582382,1.95636846238546,2.21356487252827,1.86400407747553,2.27396038129867,1.87806173170451,1.72862992100894,37.7430884117763,52,52,37.7430884117763,0.369565217391304,23,38.1364504777647,38.2130954483853,1.15982007429942,46.669949018027
"435",2.80700280297134,2.63070068802354,2.60138540704148,3.22919700378972,2.71740465474796,2.4226949994476,2.8770287084144,2.76807367429612,2.52421067816807,2.21209961492703,2.48997336577913,2.2056326466174,2.57533372290801,2.19078013293596,2.03602790721244,38.2875460072802,52,52,38.2875460072802,0.543478260869565,23,38.1364504777647,38.2130954483853,1.15982007429942,51.0920048169143
"449",2.83137140629237,2.65696851178173,2.63087948447504,3.26672000906983,2.76533374132266,2.45814766123726,2.91176900756453,2.73846896723057,2.48907754652706,2.17713026673392,2.45217654381216,2.15891746049984,2.5341231421316,2.14801819896596,1.99399350074073,38.2130954483853,52,52,38.2130954483853,0.5,23,38.1364504777647,38.2130954483853,1.15982007429942,50
"461",2.7065423414885,2.52241062058996,2.47979499043238,3.07450703748341,2.51981523641686,2.27654010015923,2.73381055025015,2.89012016562301,2.66904830269232,2.35626203617672,2.64579215142569,2.39821771576556,2.74522585452638,2.36706777502731,2.20931629049288,38.5944711685504,52,52,38.5944711685504,0.630434782608696,23,38.1364504777647,38.2130954483853,1.15982007429942,53.330050981973
"481",2.49351221523637,2.29277752517393,2.22195801239191,2.74648123941559,2.10081956277712,1.96661322755485,2.43011114587763,3.14892426698022,2.97618184541182,2.66196378536568,2.97621165267804,2.80660148177002,3.10548840671551,2.74089224384907,2.57678072001441,39.2453173312122,52,52,39.2453173312122,0.760869565217391,23,38.1364504777647,38.2130954483853,1.15982007429942,57.0910250340902
"520",3.03419165594039,2.8755960015134,2.87635913176569,3.5790245428256,3.16424824521996,2.75322069517919,3.20091303661084,2.4920685478595,2.19666396678802,1.88607985907958,2.13759302967926,1.77010626825003,2.1911268624066,1.79210998342452,1.64414050744104,37.5934423339836,52,52,37.5934423339836,0.326086956521739,23,38.1364504777647,38.2130954483853,1.15982007429942,45.4925578738464
"537",2.46268630348922,2.25954912852387,2.18464845402072,2.69901520970457,2.04018999884978,1.92176615080072,2.38616519700386,3.18637377014953,3.02062472139854,2.70619947778738,3.02402405632411,2.86569548012273,3.15761916321912,2.79498543849509,2.62995360346489,39.3394961533541,52,52,39.3394961533541,0.847826086956522,23,38.1364504777647,38.2130954483853,1.15982007429942,60.27154272915
"554",3.16825823039469,3.02011134788901,3.03862407063459,3.78546151891575,3.42793543193068,2.9482674468871,3.39204064623282,2.32919496779776,2.00337514563938,1.69369211073855,1.92964962071102,1.51309748956598,1.96440228064956,1.55685045997656,1.4128835572318,37.1838443251953,52,52,37.1838443251953,0.239130434782609,23,38.1364504777647,38.2130954483853,1.15982007429942,42.9089749659098
"572",2.29991246864219,2.08408915858317,1.98763822631544,2.44837452324567,1.72004029147019,1.68495464219627,2.1541120242429,3.38412296550134,3.25530187921724,2.93978261886875,3.27649374346796,3.17773675264747,3.43289157751699,3.08062035511602,2.9107288882352,39.8368001152668,52,52,39.8368001152668,0.978260869565217,23,38.1364504777647,38.2130954483853,1.15982007429942,70.1908620058314
"601",2.31935393810467,2.10504584152117,2.01116884061428,2.47831068132923,1.75827850564812,1.71323906344386,2.18182811679638,3.36050408998442,3.227272381715,2.91188378913022,3.24633913220981,3.14046699810414,3.40001344178058,3.04650453721369,2.87719349767435,39.7774028552699,52,52,39.7774028552699,0.891304347826087,23,38.1364504777647,38.2130954483853,1.15982007429942,62.3349456196869
"646",3.37381854141367,3.24169245167197,3.28742009930267,4.10198522501948,3.83223919170525,3.24732685903003,3.68509095379921,2.07946572760096,1.70701111639848,1.39870966976702,1.61081614565698,1.11903353517663,1.61677218917208,1.19613399498909,1.05830411933833,36.5558198200418,52,52,36.5558198200418,0.0652173913043478,23,38.1364504777647,38.2130954483853,1.15982007429942,34.8761041393232
"653",2.67642927455651,2.48995062587598,2.44334821028033,3.02813865294354,2.46058772251305,2.23273010566243,2.69088084517993,2.92670365436966,2.71246344350684,2.39947478451663,2.69249890005274,2.45594517382975,2.79615109471668,2.41991007225771,2.26125955859296,38.6864721188548,52,52,38.6864721188548,0.673913043478261,23,38.1364504777647,38.2130954483853,1.15982007429942,54.5074421261536
"753",3.19287319558822,3.04664473427144,3.06841632749387,3.82336387453122,3.47634907231256,2.98407852823935,3.42713216309685,2.29929096286229,1.96788682482388,1.65836922918996,1.89147068017488,1.46591002194039,1.92277506886183,1.51365621111411,1.37042419103012,37.108641085531,52,52,37.108641085531,0.195652173913043,23,38.1364504777647,38.2130954483853,1.15982007429942,41.4274567977882
"802",3.36220821596665,3.22917725009887,3.27336776182349,4.08410753636769,3.80940356644681,3.23043557741168,3.66853907456566,2.09357077413426,1.7237501591311,1.41537067851847,1.62882429319497,1.14129080232476,1.63640680870163,1.21650775066131,1.07833124738829,36.5912914967356,52,52,36.5912914967356,0.108695652173913,23,38.1364504777647,38.2130954483853,1.15982007429942,37.6650543803131
"63",2.96955528464857,2.80592205315066,2.79812772413061,3.47949684854957,3.03711899637846,2.65918447239979,3.10876631629725,2.57059339446908,2.28985265353691,1.9788341192998,2.23784700755902,1.89401571332904,2.3004356465467,1.90553364602955,1.75563444363191,37.7909183199569,53,53,37.7909183199569,0.45,10,37.7220351115871,37.9241496396727,1.22190689445143,48.7433865314493
"98",3.24483759004792,3.10265908755159,3.1313104480059,3.90337913933739,3.57855459997655,3.05967892591557,3.50121349574044,2.23616093216044,1.89296780352642,1.58379946499109,1.81087151984797,1.36629305470224,1.83489629931701,1.4224692860613,1.28078866904311,36.949880316225,53,53,36.949880316225,0.25,10,37.7220351115871,37.9241496396727,1.22190689445143,43.2551024980392
"133",2.7943179678908,2.61702723255679,2.586032557181,3.20966477506763,2.69245564348329,2.4042404675221,2.85894498980474,2.78348411131571,2.54249888183973,2.23030256274721,2.50964812706533,2.22994977402314,2.59678548252816,2.21303943409443,2.05790850113805,38.3263005082581,53,53,38.3263005082581,0.65,10,37.7220351115871,37.9241496396727,1.22190689445143,53.8532046640757
"278",2.54254360462292,2.34563028321088,2.28130222577135,2.821980235341,2.19725634562537,2.0379465428909,2.50001113614769,3.08935745879336,2.90549144780614,2.59160293188294,2.90016171780807,2.71260715428972,3.02256974263476,2.65485214512929,2.49220445915141,39.0955174311058,53,53,39.0955174311058,0.85,10,37.7220351115871,37.9241496396727,1.22190689445143,60.3643338949379
"356",2.88233871493349,2.71190806917762,2.69256680105358,3.34519995172631,2.86557816305488,2.53229744864107,2.98442887755144,2.67655026707524,2.41559606134362,2.10399133715078,2.37312390934375,2.06121193024383,2.4479305786088,2.05858095637855,1.90607789310556,38.0573809593885,53,53,38.0573809593885,0.55,10,37.7220351115871,37.9241496396727,1.22190689445143,51.2566134685507
"424",2.4184441437081,2.2118588591842,2.13110079397546,2.63089071470582,1.95317285312069,1.85740044600835,2.32309281466026,3.24012228265195,3.08441030661223,2.76968770769613,3.09264567630993,2.95050874172781,3.23243859687162,2.87262141501482,2.70626872513706,39.4746640773844,53,53,39.4746640773844,0.95,10,37.7220351115871,37.9241496396727,1.22190689445143,66.4485362695147
"425",2.74760800637786,2.56667682795587,2.52949804005534,3.1377403356817,2.60058473238673,2.33628448145634,2.79235446695562,2.84023068433082,2.60984238959685,2.29733212889484,2.58209742077863,2.31949386963148,2.67577830032047,2.29500589986366,2.13848043555079,38.469008019837,53,53,38.469008019837,0.75,10,37.7220351115871,37.9241496396727,1.22190689445143,56.7448975019608
"530",3.57392785670092,3.45739772443985,3.52961861854096,4.41011543647237,4.22582172782567,3.53845589020084,3.97037022829113,1.83635874349849,1.41850599265554,1.11154949768923,1.30043741511582,0.735419267902246,1.27836046351372,0.844982916925116,0.713127328254138,35.944449108026,53,53,35.944449108026,0.15,10,37.7220351115871,37.9241496396727,1.22190689445143,39.6356661050621
"818",3.14644893725435,2.9966022997522,3.01222760579915,3.75187936359567,3.38504009298632,2.91653819743485,3.36094894360355,2.35569044339891,2.03481842356559,1.72498880655746,1.9634768351472,1.55490641782999,2.00128472421006,1.59512132601322,1.45050330427452,37.250475721423,53,53,37.250475721423,0.35,10,37.7220351115871,37.9241496396727,1.22190689445143,46.1467953359243
"834",3.60099413576233,3.48657347320184,3.56237777670685,4.45179234830661,4.27905670462344,3.57783326545815,4.00895638027886,1.80347670867642,1.37948352046995,1.07270894025879,1.25845637428573,0.683532573896605,1.2325877507783,0.797487111655119,0.666439589906741,35.8617566542657,53,53,35.8617566542657,0.05,10,37.7220351115871,37.9241496396727,1.22190689445143,33.5514637304853
"20",2.99873680373419,2.83737789779792,2.83344702299242,3.52443082692765,3.09451430690201,2.70163920454105,3.15036799076886,2.53514161609359,2.24778056027769,1.93695815750317,2.19258513238815,1.83807405441169,2.25108577886602,1.854326025476,1.70529804073893,37.7017634194193,54,54,37.7017634194193,0.54,25,37.6440482451324,37.5778223871211,1.30311918957979,51.0043372051147
"121",2.66517849211686,2.4778229890815,2.42973103886957,3.01081459200633,2.43845925997956,2.21636190517728,2.67484153662879,2.94037190256576,2.72868411956731,2.41561984311494,2.70994937988773,2.47751318857037,2.81517767873624,2.43965290320526,2.28066649611673,38.7208453256242,54,54,38.7208453256242,0.74,25,37.6440482451324,37.5778223871211,1.30311918957979,56.4334540539292
"144",2.42488533332369,2.21880205701077,2.1388967658161,2.64080891924022,1.96584162738987,1.86677141052183,2.33227548513096,3.23229706882205,3.07512380136169,2.76044449422682,3.0826550956456,2.9381608296318,3.22154568021767,2.86131843956722,2.69515805215774,39.454985060064,54,54,39.454985060064,0.9,25,37.6440482451324,37.5778223871211,1.30311918957979,62.815515655446
"172",3.3391346701794,3.20430541701796,3.24544113274466,4.04857867289532,3.76402164779301,3.1968670300351,3.6356450316637,2.12160215348726,1.75701615763288,1.44848159776377,1.66461242149997,1.18552333266893,1.67542727326975,1.25699712251447,1.11813175583709,36.6617854170033,54,54,36.6617854170033,0.22,25,37.6440482451324,37.5778223871211,1.30311918957979,42.2780678581131
"226",2.7757047101314,2.59696330981373,2.5635043532288,3.1810039051776,2.65584638726805,2.37716097004519,2.83240961007037,2.80609681653492,2.56933431538977,2.25701289501458,2.53851814396737,2.26563182723846,2.62826300105068,2.24570190919767,2.09001527525693,38.3831674293855,54,54,38.3831674293855,0.7,25,37.6440482451324,37.5778223871211,1.30311918957979,55.2440051270804
"292",3.32410903324034,3.18810872417635,3.22725513769476,4.02544205538902,3.73446865929364,3.17500698259796,3.61422422574768,2.13985636256909,1.77867918335558,1.47004363490735,1.68791787388246,1.21432783233171,1.70083764318864,1.28336405401977,1.14405009519664,36.707691497591,54,54,36.707691497591,0.26,25,37.6440482451324,37.5778223871211,1.30311918957979,43.5665459460708
"324",3.24354843263347,3.10126945683238,3.12975014074885,3.90139408258908,3.57601903663254,3.05780339529094,3.49937565080368,2.23772709198968,1.89482643024175,1.5856494271702,1.81287106215409,1.36876439980797,1.83707643763112,1.42473149467077,1.28301238970741,36.9538189289039,54,54,36.9538189289039,0.42,25,37.6440482451324,37.5778223871211,1.30311918957979,47.9810652085815
"416",3.31455391358557,3.17780890535731,3.21569027961602,4.01072899200436,3.71567529017307,3.16110571706306,3.60060228316653,2.15146459939042,1.79245515862401,1.48375538940688,1.70273830292825,1.23264522160377,1.7169966337214,1.30013134225413,1.16053211421772,36.7368841431125,54,54,36.7368841431125,0.34,25,37.6440482451324,37.5778223871211,1.30311918957979,45.875368705586
"418",2.95417061962701,2.78933835058712,2.77950718624186,3.45580739621488,3.00685985792778,2.63680209296791,3.08683367378457,2.58928377632087,2.31203330354522,2.00091136767081,2.26170932897238,1.92350847827622,2.32645318116846,1.93253059867125,1.78217208530254,37.8379212972789,54,54,37.8379212972789,0.58,25,37.6440482451324,37.5778223871211,1.30311918957979,52.0189347914185
"431",2.89870178582686,2.72954643181611,2.71237153395608,3.37039596265242,2.89776166701464,2.55610326182537,3.00775635226805,2.65667124840071,2.39200480680292,2.08051006019615,2.34774403552653,2.02984353821216,2.42025842826363,2.02986710077219,1.87785255889186,38.0073887724257,54,54,38.0073887724257,0.62,25,37.6440482451324,37.5778223871211,1.30311918957979,53.054807880994
"453",2.59120608161037,2.39808537685343,2.34019993301656,2.89691117647405,2.29296753767622,2.10874314603451,2.56938519856968,3.03023883154509,2.83533292507695,2.5217714737852,2.82468398299761,2.6193200405614,2.94027495896367,2.56945941250773,2.40826455046387,38.9468446261363,54,54,38.9468446261363,0.82,25,37.6440482451324,37.5778223871211,1.30311918957979,59.1536508784281
"467",3.30919846592718,3.17203606916381,3.2092084149869,4.00248262317823,3.70514199406728,3.15331434420251,3.59296746506538,2.15797077691084,1.80017630887213,1.49144054523747,1.7110448479949,1.24291174081328,1.72605341491695,1.30952906177588,1.16976994622413,36.7532460193369,54,54,36.7532460193369,0.38,25,37.6440482451324,37.5778223871211,1.30311918957979,46.945192119006
"480",2.51290224822551,2.31367876282446,2.24542637152957,2.77633819513226,2.13895660976253,1.99482281645079,2.45775390971188,3.125367880138,2.94822650580715,2.63413876781582,2.94613682175033,2.76943033215672,3.07269725696313,2.70686668647778,2.54333405434268,39.1860772190886,54,54,39.1860772190886,0.86,25,37.6440482451324,37.5778223871211,1.30311918957979,60.8031934081496
"501",3.06566666644569,2.90952408585407,2.91445431452343,3.62749006092784,3.22615448102568,2.79901211324159,3.24578435181518,2.45383047349722,2.15128526071625,1.84091269922059,2.08877384407372,1.70976793230043,2.13789839273278,1.73687775270529,1.58984796683659,37.4972803959164,54,54,37.4972803959164,0.46,25,37.6440482451324,37.5778223871211,1.30311918957979,48.9956627948853
"534",3.7770724686981,3.67637485641033,3.77549085165677,4.72291942643333,4.62537419980468,3.83400082269644,4.25997667386968,1.58956426574813,1.12562476752202,0.820033624707259,0.985350800095156,0.345986265394729,0.934815643496313,0.488505511546461,0.36271482899305,35.3238050070724,54,54,35.3238050070724,0.02,25,37.6440482451324,37.5778223871211,1.30311918957979,29.4625108936818
"569",3.03930426079704,2.88110706841989,2.88254707620974,3.58689698001472,3.17430390895943,2.76065876819713,3.20820165384577,2.48585739299234,2.18929293213777,1.87874318667982,2.12966314494156,1.7603052844071,2.18248076100114,1.78313840354303,1.63532156497467,37.5778223871211,54,54,37.5778223871211,0.5,25,37.6440482451324,37.5778223871211,1.30311918957979,50
"620",3.53120270137588,3.41134269061892,3.47790703610364,4.34432683924607,4.14178828358131,3.47629719929459,3.90946051353754,1.88826429143098,1.48010445550717,1.17286080115143,1.36670609157861,0.817324396260078,1.35061443890619,0.919956859698858,0.786825706525543,36.0749823048168,54,54,36.0749823048168,0.1,25,37.6440482451324,37.5778223871211,1.30311918957979,37.184484344554
"648",2.78518991903718,2.60718776923654,2.57498459615676,3.19560931933144,2.67450225329512,2.39096052592908,2.84593188668783,2.79457351224818,2.55565913307673,2.24340146359437,2.5238061497013,2.24744845851766,2.61222223898307,2.22905730008417,2.07365384816315,38.3541883740426,54,54,38.3541883740426,0.66,25,37.6440482451324,37.5778223871211,1.30311918957979,54.1246312944141
"659",2.2498755201318,2.03015247097114,1.92707695349802,2.37132715789524,1.62162573707438,1.61215838919994,2.08277849162678,3.44491139820668,3.32744202921968,3.01158646630016,3.35410334668165,3.27365876063547,3.51751077711683,3.16842500522554,2.99703967940285,39.9896721831862,54,54,39.9896721831862,0.98,25,37.6440482451324,37.5778223871211,1.30311918957979,70.5374891063182
"665",2.2853740105672,2.06841761395674,1.97004187897541,2.42598806835019,1.69144550470466,1.66380336691449,2.13338574887731,3.40178531515776,3.27626252085422,2.96064554629702,3.29904355907681,3.20560731896134,3.45747806255147,3.10613238697267,2.93580687272799,39.8812177749452,54,54,39.8812177749452,0.94,25,37.6440482451324,37.5778223871211,1.30311918957979,65.5477359459685
"710",3.37097514854958,3.23862745276147,3.28397865260986,4.0976069418636,3.8266466995565,3.24319014900944,3.68103736412898,2.08292008285082,1.71111054279913,1.40278998548329,1.61522637846559,1.12448438622055,1.62158074835625,1.20112357015281,1.063208804676,36.5645069074839,54,54,36.5645069074839,0.18,25,37.6440482451324,37.5778223871211,1.30311918957979,40.8463491215719
"737",3.32373863183342,3.18770945472506,3.22680682936813,4.02487170780838,3.73374013985961,3.17446810412253,3.61369617514452,2.14030635245994,1.77921320499063,1.47057516704315,1.68849238346141,1.21503790054671,1.70146404171048,1.28401403302334,1.14468901582295,36.7088231419203,54,54,36.7088231419203,0.3,25,37.6440482451324,37.5778223871211,1.30311918957979,44.7559948729196
"790",2.60296704098999,2.41076295234436,2.35443458742271,2.91502081267629,2.31609943542518,2.12585357742503,2.58615182412297,3.01595078423042,2.81837670774003,2.50489430285289,2.80644219531795,2.5967740046191,2.92038559722486,2.54882132497397,2.38797758774602,38.9109127351118,54,54,38.9109127351118,0.78,25,37.6440482451324,37.5778223871211,1.30311918957979,57.7219321418869
"843",3.42927267907879,3.30146852893249,3.3545379643998,4.18737402933457,3.94130847770664,3.32800430950095,3.76414732425338,2.01209610942792,1.62706080111122,1.31913206643815,1.52480423348264,1.01272664807744,1.52299179521486,1.09882328161095,0.962648995716978,36.3863972442868,54,54,36.3863972442868,0.14,25,37.6440482451324,37.5778223871211,1.30311918957979,39.1968065918504
"849",3.62802299758687,3.51570888853269,3.59509164762886,4.49341164472652,4.33221808779083,3.61715620424954,4.04748918961149,1.77064013096662,1.34051499412161,1.03392207718118,1.21653336930703,0.631717609614725,1.18687831561536,0.750056966012453,0.619816394090698,35.7791785170365,54,54,35.7791785170365,0.06,25,37.6440482451324,37.5778223871211,1.30311918957979,34.4522640540315
"39",3.87262093091914,3.77937009716839,3.89113612300364,4.87004584993793,4.81330251303378,3.97300950001036,4.39619220157817,1.47348521938868,0.987868957019354,0.682920003515878,0.83715075070337,0.162817614442606,0.773230362282342,0.320837427389005,0.197899355334841,35.0318869057275,55,55,35.0318869057275,0.1,15,37.2152932117007,37.5674948962623,1.56123588433744,37.184484344554
"86",2.45539956310514,2.25169448007894,2.17582908582407,2.68779501812015,2.02585816349118,1.91116503677779,2.37577709484481,3.19522621900314,3.03113028898381,2.71665607057306,3.03532612503065,2.87966433294323,3.16994201977511,2.80777218326892,2.64252280175349,39.3617584835735,55,55,39.3617584835735,0.9,15,37.2152932117007,37.5674948962623,1.56123588433744,62.815515655446
"155",3.54889044949614,3.43040897210339,3.49931506699536,4.37156260066278,4.17657721258964,3.50203021910157,3.93467647084518,1.86677596094067,1.45460336400202,1.14747859050024,1.33927158259625,0.783416566806209,1.32070208147396,0.888918465448993,0.756315382061659,36.0209429856241,55,55,36.0209429856241,0.233333333333333,15,37.2152932117007,37.5674948962623,1.56123588433744,42.7208670911836
"242",2.73489400450686,2.552971932521,2.51410988872251,3.1181631956605,2.57557835478034,2.31778751622664,2.77422916766887,2.85567655523541,2.62817264412696,2.315576931541,2.60181742109523,2.34386691046103,2.69727938490024,2.31731638279695,2.16041134047329,38.5078516307168,55,55,38.5078516307168,0.766666666666667,15,37.2152932117007,37.5674948962623,1.56123588433744,57.2791329088164
"404",3.42670441750547,3.29870010427212,3.35142951765317,4.18341939593573,3.93625712414023,3.32426787423026,3.76048596647355,2.01521621567875,1.63076356038533,1.32281756420859,1.52878772503415,1.01765006596134,1.52733507043781,1.1033300574146,0.967079095771397,36.3942437551025,55,55,36.3942437551025,0.433333333333333,15,37.2152932117007,37.5674948962623,1.56123588433744,48.3210599521189
"407",3.02934815055043,2.87037500692955,2.87049688676382,3.5715664675339,3.15472185644412,2.74617412151206,3.19400805219439,2.49795278161516,2.20364703061927,1.89303036930068,2.14510552879579,1.77939138208164,2.19931788047539,1.80060934856827,1.65249526916568,37.6082401325502,55,55,37.6082401325502,0.566666666666667,15,37.2152932117007,37.5674948962623,1.56123588433744,51.6789400478811
"434",2.68319911801122,2.49724809189798,2.4515419620697,3.03856292175985,2.47390290552798,2.24257921220361,2.7005320502046,2.91847916855421,2.70270310565942,2.38975994736074,2.68199856220281,2.4429672245888,2.78470238028449,2.40803037628238,2.24958197708465,38.6657890036925,55,55,38.6657890036925,0.833333333333333,15,37.2152932117007,37.5674948962623,1.56123588433744,59.674215661017
"583",3.04268457830944,2.88475083837637,2.88663837948007,3.59210202480925,3.18095244472356,2.76557662302574,3.21302069251024,2.48175074361138,2.18441940128387,1.87389237522636,2.12442011736526,1.75382513617505,2.17676419013085,1.77720663501454,1.62949071622032,37.5674948962623,55,55,37.5674948962623,0.5,15,37.2152932117007,37.5674948962623,1.56123588433744,50
"587",3.61545239359057,3.50215856699976,3.57987705519741,4.47405531010557,4.30749375052384,3.59886786141342,4.02956832079616,1.785911791966,1.35863850654415,1.05196110150903,1.23603095293978,0.65581575334338,1.2081368951315,0.772115814891515,0.641499946119261,35.8175840210714,55,55,35.8175840210714,0.166666666666667,15,37.2152932117007,37.5674948962623,1.56123588433744,40.325784338983
"603",2.37054015189236,2.16022136491536,2.07312110489042,2.55712769619549,1.85895347826516,1.7877073249934,2.25480006171747,3.29831944833651,3.15347529275115,2.83843072704672,3.16694696581403,3.0423418215299,3.31345068025725,2.95668316069377,2.78890029154538,39.6210195708444,55,55,39.6210195708444,0.966666666666667,15,37.2152932117007,37.5674948962623,1.56123588433744,68.3391463581591
"706",3.50604913347548,3.38422872434877,3.44746289166044,4.30559513810154,4.09231529911528,3.43970253181087,3.87360115541017,1.91882262912208,1.51636930009605,1.20895658647896,1.40572042962828,0.865544377951558,1.39315250020243,0.964096246576973,0.830214130696167,36.151831074675,55,55,36.151831074675,0.3,15,37.2152932117007,37.5674948962623,1.56123588433744,44.7559948729196
"771",2.79395107511041,2.61663174518451,2.58558849545403,3.20909983010322,2.69173402494803,2.40370669357187,2.85842194115977,2.78392983867828,2.54302784495599,2.230829059946,2.51021719460354,2.23065311611852,2.59740594749135,2.2136832561733,2.0585413695901,38.3274214330889,55,55,38.3274214330889,0.7,15,37.2152932117007,37.5674948962623,1.56123588433744,55.2440051270804
"821",2.83346282576409,2.65922293060761,2.63341079441645,3.26994039650222,2.76944722388886,2.46119036279115,2.91475057105992,2.73592816257322,2.48606226843959,2.17412904525394,2.44893265624138,2.15490816014792,2.53058627093957,2.14434818389884,1.99038592524621,38.206705777771,55,55,38.206705777771,0.633333333333333,15,37.2152932117007,37.5674948962623,1.56123588433744,53.406948270878
"836",3.45084974815998,3.32472725411982,3.38065336124409,4.22059860385764,3.98374706962741,3.35939570778791,3.79490796427809,1.98588275607869,1.59595232934246,1.28816861597911,1.49133720921841,0.971362898800569,1.48650207372472,1.06095992148479,0.925429821508343,36.320475335212,55,55,36.320475335212,0.366666666666667,15,37.2152932117007,37.5674948962623,1.56123588433744,46.593051729122
"850",4.00542268038123,3.92252204164761,4.05187020490184,5.07453523657308,5.07450199432475,4.16621612111738,4.58551665498215,1.31214823840447,0.796403681618039,0.492347299926212,0.631169143337798,-0.0917664649618417,0.548644769445716,0.0877974141069797,-0.0311758462063376,34.6261531695991,55,55,34.6261531695991,0.0333333333333333,15,37.2152932117007,37.5674948962623,1.56123588433744,31.6608536418409
"148",2.45876960400615,2.25532717249383,2.17990795099247,2.69298423889153,2.03248648682908,1.91606794067864,2.3805814829957,3.19113205437831,3.02627157430694,2.71182000622665,3.03009903695018,2.87320388521709,3.16424282803476,2.80185844809966,2.63670967954893,39.3514623896499,56,56,39.3514623896499,0.5,21,38.4569137179928,39.3514623896499,1.61052652312957,50
"207",2.16884242180716,1.94280388076557,1.82900007788958,2.24655162865207,1.46224678811079,1.49426738860281,1.96725631582651,3.54335615135524,3.44427049383097,3.12787030059092,3.47978940059531,3.42900111735763,3.65454862865373,3.31062158310457,3.13681700466708,40.2372431818099,56,56,40.2372431818099,0.976190476190476,21,38.4569137179928,39.3514623896499,1.61052652312957,69.8075239664728
"244",2.93527386641253,2.76896883755018,2.75663585893564,3.4267099973487,2.9696930121769,2.60931015213693,3.0598941380636,2.61224089191894,2.33927746315197,2.02802852059791,2.29101906033416,1.95973399895141,2.35841012857729,1.9656905505388,1.81476787239581,37.8956543490908,56,56,37.8956543490908,0.261904761904762,21,38.4569137179928,39.3514623896499,1.61052652312957,43.6251583903762
"250",2.85970722275497,2.68751274212099,2.66517520318657,3.31035176657086,2.82106569208359,2.4993720229435,2.95216503386136,2.70404460836245,2.44822473453696,2.13646790216742,2.40822639221686,2.10459703341569,2.48620347115936,2.09829461421239,1.94511588509715,38.1265243246901,56,56,38.1265243246901,0.357142857142857,21,38.4569137179928,39.3514623896499,1.61052652312957,46.3389364319943
"259",2.24547163268329,2.02540535691522,1.92174679174423,2.36454601045701,1.61296400541893,1.60575139368136,2.07650023409313,3.45026155291786,3.3337912793356,3.01790611751536,3.360933978198,3.28210111652628,3.52495834220853,3.17615293044981,3.00463612605298,40.0031268681976,56,56,40.0031268681976,0.928571428571429,21,38.4569137179928,39.3514623896499,1.61052652312957,64.6523379268552
"276",3.82894722087069,3.73229258093551,3.83827647532461,4.80279665920014,4.72740341564303,3.90947080429402,4.33393021093017,1.52654313885237,1.05083498688035,0.745592498670767,0.904890679069035,0.246541144530849,0.847088471097432,0.397475890443821,0.273233934675265,35.1653181114181,56,56,35.1653181114181,0.0238095238095238,21,38.4569137179928,39.3514623896499,1.61052652312957,30.1924760335272
"285",2.64128756784944,2.45207007333951,2.40081511123024,2.97402712143927,2.3914696905538,2.18160419474403,2.64078222493625,2.96939629124919,2.7631285633565,2.44990371397763,2.74700529972301,2.52331265269925,2.85558044008348,2.48157660775848,2.32187693433559,38.7938364872756,56,56,38.7938364872756,0.452380952380952,21,38.4569137179928,39.3514623896499,1.61052652312957,48.8035188696016
"311",2.6774079357382,2.49100556115893,2.44453271430355,3.02964560466351,2.4625125901752,2.23415391085241,2.692276041358,2.92551470737838,2.7110524708846,2.39807038955913,2.69098095165156,2.45406905731022,2.79449604722999,2.41819272127625,2.25957142565537,38.6834821291953,56,56,38.6834821291953,0.404761904761905,21,38.4569137179928,39.3514623896499,1.61052652312957,47.5895960611397
"354",2.88839608442422,2.71843753301781,2.69989822347651,3.35452714641161,2.87749202545033,2.54111001245775,2.99306436746437,2.66919134514613,2.40686292399831,2.09529891189912,2.36372865130564,2.04959981036095,2.43768675333077,2.04795150705058,1.8956292872512,38.0388745830453,56,56,38.0388745830453,0.30952380952381,21,38.4569137179928,39.3514623896499,1.61052652312957,45.0279942931845
"410",3.22248758432307,3.0785671852115,3.1042595419361,3.86896438967875,3.53459576716127,3.02716302077643,3.46935094397006,2.26331330374616,1.92519064711593,1.6158720922982,1.84553740431472,1.40913854171723,1.87269316047244,1.46168899251901,1.31934111346952,37.0181636887104,56,56,37.0181636887104,0.214285714285714,21,38.4569137179928,39.3514623896499,1.61052652312957,42.0836139225663
"414",3.42453593170284,3.29636261278214,3.34880493193795,4.18008034103998,3.93199206461258,3.32111305272722,3.75739453589406,2.01785064597895,1.63388994789969,1.32592937714612,1.53215114602058,1.02180710428349,1.53100227114498,1.10713530819099,0.970819606150876,36.4008688775124,56,56,36.4008688775124,0.166666666666667,21,38.4569137179928,39.3514623896499,1.61052652312957,40.325784338983
"433",2.25741171051402,2.03827601084581,1.93619823877478,2.38293145494003,1.63644820008198,1.62312241554497,2.09352221398467,3.43575589980915,3.31657682019305,3.0007719086477,3.34241436958134,3.25921170629737,3.50476606711432,3.15520052652792,2.98404019454928,39.9666477374064,56,56,39.9666477374064,0.880952380952381,21,38.4569137179928,39.3514623896499,1.61052652312957,61.7976111761186
